2020-05-25 02:46:04,957 Model(
  (ad_id_embedding): Embedding(579847, 256, padding_idx=0)
  (product_id_embedding): Embedding(11108, 256, padding_idx=0)
  (advertiser_id_embedding): Embedding(24366, 256, padding_idx=0)
  (industry_embedding): Embedding(302, 32, padding_idx=0)
  (position_encoding): PositionalEncoding(
    (dropout): Dropout(p=0.1)
  )
  (encoder): Encoder(
    (attention): MultiHeadAttention(
      (fc_Q): Linear(in_features=800, out_features=800, bias=True)
      (fc_K): Linear(in_features=800, out_features=800, bias=True)
      (fc_V): Linear(in_features=800, out_features=800, bias=True)
      (fc): Linear(in_features=800, out_features=800, bias=True)
      (dropout): Dropout(p=0.1)
      (layer_norm): LayerNorm(torch.Size([800]), eps=1e-05, elementwise_affine=True)
    )
    (feed_forward): PositionWiseFeedForward(
      (fc): Sequential(
        (0): Linear(in_features=800, out_features=512, bias=True)
        (1): LeakyReLU(negative_slope=0.01, inplace)
        (2): Linear(in_features=512, out_features=800, bias=True)
        (3): Dropout(p=0.2)
      )
      (layer_norm): LayerNorm(torch.Size([800]), eps=1e-05, elementwise_affine=True)
    )
  )
  (fc): Sequential(
    (0): Linear(in_features=800, out_features=128, bias=True)
    (1): LeakyReLU(negative_slope=0.01, inplace)
    (2): Linear(in_features=128, out_features=10, bias=True)
  )
)
2020-05-25 02:46:05,374 start loading data ...
2020-05-25 02:47:44,092 load data success, Time usage: 0:01:39
2020-05-25 02:47:44,096 Epoch [1/5]
2020-05-25 02:48:02,392 Iter:      0,  Train Loss:  2.37,  Train Acc: 12.50%,  Val Loss:  4.28,  Val Acc: 22.60%,  Val Auc:    0.0,  Time: 0:00:18 *
2020-05-25 03:33:25,465 Iter:  12700,  Train Loss:  1.18,  Train Acc: 46.88%,  Val Loss:  1.41,  Val Acc: 43.48%,  Val Auc:    0.0,  Time: 0:45:41 
2020-05-25 03:33:45,491 Iter:  12800,  Train Loss:  1.11,  Train Acc: 63.28%,  Val Loss:  1.43,  Val Acc: 43.95%,  Val Auc:    0.0,  Time: 0:46:01 
2020-05-25 03:34:05,150 Iter:  12900,  Train Loss:  1.26,  Train Acc: 46.09%,  Val Loss:  1.43,  Val Acc: 43.69%,  Val Auc:    0.0,  Time: 0:46:21 
2020-05-25 03:34:25,128 Iter:  13000,  Train Loss:  1.36,  Train Acc: 51.56%,  Val Loss:  1.44,  Val Acc: 43.95%,  Val Auc:    0.0,  Time: 0:46:41 
2020-05-25 03:34:45,284 Iter:  13100,  Train Loss:  1.09,  Train Acc: 57.03%,  Val Loss:  1.42,  Val Acc: 43.64%,  Val Auc:    0.0,  Time: 0:47:01 
2020-05-25 03:35:05,599 Iter:  13200,  Train Loss:  1.12,  Train Acc: 57.03%,  Val Loss:  1.42,  Val Acc: 42.91%,  Val Auc:    0.0,  Time: 0:47:22 
2020-05-25 03:35:25,692 Iter:  13300,  Train Loss:  1.22,  Train Acc: 48.44%,  Val Loss:  1.44,  Val Acc: 42.81%,  Val Auc:    0.0,  Time: 0:47:42 
2020-05-25 03:35:45,409 Iter:  13400,  Train Loss:  1.18,  Train Acc: 53.91%,  Val Loss:  1.43,  Val Acc: 43.77%,  Val Auc:    0.0,  Time: 0:48:01 
2020-05-25 03:36:06,138 Iter:  13500,  Train Loss:   1.2,  Train Acc: 50.78%,  Val Loss:  1.43,  Val Acc: 43.89%,  Val Auc:    0.0,  Time: 0:48:22 
2020-05-25 03:36:26,252 Iter:  13600,  Train Loss:  1.21,  Train Acc: 53.91%,  Val Loss:  1.44,  Val Acc: 43.47%,  Val Auc:    0.0,  Time: 0:48:42 
2020-05-25 03:36:46,062 Iter:  13700,  Train Loss:  1.14,  Train Acc: 56.25%,  Val Loss:  1.44,  Val Acc: 43.73%,  Val Auc:    0.0,  Time: 0:49:02 
2020-05-25 03:37:06,441 Iter:  13800,  Train Loss:  1.27,  Train Acc: 49.22%,  Val Loss:  1.42,  Val Acc: 43.74%,  Val Auc:    0.0,  Time: 0:49:22 
2020-05-25 03:37:26,153 Iter:  13900,  Train Loss:  1.16,  Train Acc: 57.03%,  Val Loss:  1.43,  Val Acc: 42.89%,  Val Auc:    0.0,  Time: 0:49:42 
2020-05-25 03:37:46,125 Iter:  14000,  Train Loss:  1.17,  Train Acc: 54.69%,  Val Loss:  1.46,  Val Acc: 43.43%,  Val Auc:    0.0,  Time: 0:50:02 
2020-05-25 03:38:06,327 Iter:  14100,  Train Loss:  1.37,  Train Acc: 50.00%,  Val Loss:  1.41,  Val Acc: 43.78%,  Val Auc:    0.0,  Time: 0:50:22 
2020-05-25 03:38:26,035 Iter:  14200,  Train Loss:  1.19,  Train Acc: 50.78%,  Val Loss:  1.43,  Val Acc: 43.42%,  Val Auc:    0.0,  Time: 0:50:42 
2020-05-25 03:38:45,788 Iter:  14300,  Train Loss:  1.22,  Train Acc: 46.88%,  Val Loss:  1.45,  Val Acc: 43.37%,  Val Auc:    0.0,  Time: 0:51:02 
2020-05-25 03:38:45,788 No optimization for a long time, auto-stopping...
2020-05-25 03:39:01,834 Test Loss:   1.4,  Test Acc: 43.76%, Test Auc:    0.0
2020-05-25 03:39:01,834 Precision, Recall and F1-Score...
2020-05-25 03:39:01,834              precision    recall  f1-score   support

          0     0.6924    0.4448    0.5417      3543
          1     0.5806    0.6155    0.5976     15016
          2     0.4461    0.5900    0.5081     20342
          3     0.4713    0.3270    0.3861     14981
          4     0.3485    0.2709    0.3048     13125
          5     0.3233    0.4554    0.3782     10231
          6     0.3323    0.2971    0.3137      6492
          7     0.3570    0.0970    0.1525      3217
          8     0.3219    0.3313    0.3265      1926
          9     0.4595    0.5040    0.4807      1127

avg / total     0.4404    0.4376    0.4287     90000

2020-05-25 03:39:01,834 Confusion Matrix...
2020-05-25 03:39:01,835 [[ 1576  1405   360    30    59    63    26     1    10    13]
 [  410  9243  4449   272   308   230    44     1    32    27]
 [  127  3983 12002  2302  1014   660   157    17    42    38]
 [   39   764  5661  4899  2051  1236   237    19    55    20]
 [   27   282  2510  2065  3555  3844   647    53    92    50]
 [   32   125  1080   550  2216  4659  1321    93   108    47]
 [   37    59   451   193   740  2632  1929   168   230    53]
 [   16    38   187    47   170   739  1051   312   526   131]
 [    7    17   136    27    57   246   322   187   638   289]
 [    5     4    66     9    32   100    71    23   249   568]]
2020-05-25 03:39:01,835 Time usage: 0:00:14
2020-05-25 03:39:01,836 ALL Time usage: 0:52:56
